"iso3c","year","pop","urban","rural"
"KIR",1991,76612,25113.5592335404,46363.4939696131
"KIR",1992,77901,25994.5315207764,46212.5004813802
"KIR",1993,79093,25944.1417065986,47083.81272679
"KIR",1994,80264,26861.3575201834,47007.3756603209
"KIR",1995,81481,26460.1563554694,46305.2736220714
"KIR",1996,82832,28612.1305775546,46733.1466100058
"KIR",1997,84308,29415.951036675,46496.1806708735
"KIR",1998,85805,31536.6237398753,46827.1079773906
"KIR",1999,87289,32329.3885827538,46592.3541339688
"KIR",2000,88826,34044.0861909801,45392.1149213068
"KIR",2001,90531,35148.1812859683,46547.5914327689
"KIR",2002,92400,35779.2207792208,46136.3636363636
"KIR",2003,94302,36807.2787427626,47188.8189009777
"KIR",2004,96224,36477.3860991021,47701.1972065181
"KIR",2005,98164,37488.2849109653,48734.7703842549
"KIR",2006,100083,39866.9104643146,50308.2441573494
"KIR",2007,101998,40471.3817917998,49883.3310457068
"KIR",2008,103966,42417.7134832541,49958.6403247215
"KIR",2009,105996,44784.708856938,51454.7718781841
"KIR",2010,107995,46733.6450761609,51502.3843696467
"KIR",2011,109871,47328.230379263,51114.488809604
"KIR",2012,111618,49382.7160493827,51282.0512820513
"KIR",2013,113311,51468.9659432888,51468.9659432888
"KIR",2014,114985,53572.2050702265,51658.9120320042
"KIR",2015,116707,55660.7572810543,51822.0843651195
"KIR",2016,118513,57715.1873634116,51943.6686270705
"KIR",2017,120362,59753.0782140543,52043.0036057892
"KIR",2018,122261,61769.4931335422,52118.0098314262
"KIR",2019,124241,63747.0722225352,52156.6954548016
"KIR",2020,126463,65600.2150826724,52094.2884480046
"KIR",2021,128874,67352.6079736797,51957.7261511244
"KIR",2022,131232,69129.4806144843,51847.1104608632
"KIR",2023,133515,70943.3396996592,51769.4641051567
"KIR",2024,135763,72773.8780079992,51707.7554267363
"KIR",2025,137984,74617.3469387755,51658.1632653061
"KIR",2026,140179,76473.6515455239,51619.7147932287
"KIR",2027,142356,78338.812554441,51588.9741212172
"KIR",2028,144502,80220.3429710315,51570.2204813774
"KIR",2029,146625,82114.2369991475,51560.1023017903
"KIR",2030,148720,84023.6686390533,51559.9784830554
"KIR",2031,150776,85358.4124794397,50266.6206823367
"KIR",2032,152807,87299.665591236,50292.1986558207
"KIR",2033,154809,89258.3764509815,50326.531403213
"KIR",2034,156787,91232.0536779197,50367.6963013515
"KIR",2035,158756,91650.079367079,50076.8474892287
"KIR",2036,160708,93635.6621947881,50128.1827911492
"KIR",2037,162654,95626.2987691664,50180.1369778794
"KIR",2038,164613,97610.7597820342,50226.895810173
"KIR",2039,166589,99586.4072657858,50267.4246198729
"KIR",2040,168583,101552.351067427,50301.6318371366
"KIR",2041,170595,101925.613294645,50019.0509686685
"KIR",2042,172625,103866.763215062,50044.8950036206
"KIR",2043,174658,105806.776672125,50069.2782466306
"KIR",2044,176694,107745.594077897,50092.2498783207
"KIR",2045,178730,109684.999720248,50114.6981480445
"KIR",2046,180752,111633.619545012,50140.5240329291
"KIR",2047,182748,113599.054435616,50172.9157090638
"KIR",2048,184719,115580.963517559,50211.4021838576
"KIR",2049,186665,116915.329601157,49029.009187582
"KIR",2050,188570,118937.264676248,49085.2203425784
"MHL",1990,46047,32314.8087823311,17721.0241709558
"MHL",1991,47053,33324.1238603277,17703.4408007991
"MHL",1992,48015,32656.4615224409,17348.7451837967
"MHL",1993,48944,33711.9973847663,17366.7865315463
"MHL",1994,49840,34791.3322632424,17395.6661316212
"MHL",1995,50702,34199.8343260621,17099.917163031
"MHL",1996,51538,33645.0774186037,16822.5387093019
"MHL",1997,52358,34760.6860460675,16883.7617938042
"MHL",1998,53164,34233.6919720111,16627.7932435483
"MHL",1999,53834,33807.6308652524,16420.8492774083
"MHL",2000,54224,34523.4582472706,15343.7592210091
"MHL",2001,54413,34403.5432709095,15290.4636759598
"MHL",2002,54496,34351.1450381679,15267.1755725191
"MHL",2003,54493,35986.2734663168,15561.6317692181
"MHL",2004,54435,35344.9067695417,14329.0162579223
"MHL",2005,54337,35408.653403758,14354.85948801
"MHL",2006,54208,35492.9161747344,14389.0200708383
"MHL",2007,54038,37270.0692105555,14711.8694252193
"MHL",2008,53816,36717.7047718151,13527.5754422477
"MHL",2009,53593,36870.4868173082,13583.8635642715
"MHL",2010,53416,38696.2707802905,13890.968998053
"MHL",2011,52971,39021.3513054313,14007.6645711805
"MHL",2012,52203,38848.3420493075,12949.4473497692
"MHL",2013,51352,41283.6890481383,13417.198940645
"MHL",2014,50419,42047.6407703445,13665.483250362
"MHL",2015,49410,42906.2942724145,13944.5456385347
"MHL",2016,48329,43866.0017794699,14256.4505783277
"MHL",2017,47187,46050.8190815267,13478.2885116663
"MHL",2018,45989,47250.4294505208,13829.3939855183
"MHL",2019,44728,48582.5433732785,14219.280987301
"MHL",2020,43413,50054.1312510078,14649.9896344413
"MHL",2021,42050,53935.790725327,15410.225921522
"MHL",2022,41569,53549.5200750559,14024.8743053718
"MHL",2023,41996,53005.048099819,13882.2745023336
"MHL",2024,42415,52481.4334551456,13745.1373334905
"MHL",2025,42819,54228.2631542072,13872.3463882856
"MHL",2026,43209,53738.8044157467,13747.1360133306
"MHL",2027,43594,55512.2264531816,13878.0566132954
"MHL",2028,43978,55027.5137568784,13756.8784392196
"MHL",2029,44358,56810.4964155282,13887.0102349069
"MHL",2030,44733,56334.249882637,13770.5944157557
"MHL",2031,45107,57108.6527589953,12414.9245128251
"MHL",2032,45484,56635.3003253892,12312.0218098672
"MHL",2033,45863,58413.0998844384,12428.3191243486
"MHL",2034,46235,60214.1234995133,12544.6090623986
"MHL",2035,46611,59728.3902941366,12443.4146446118
"MHL",2036,46988,61526.3471524645,12556.397378054
"MHL",2037,47356,63349.9450967142,12669.9890193428
"MHL",2038,47719,62868.0399840734,12573.6079968147
"MHL",2039,48078,64707.3505553476,12687.7157951662
"MHL",2040,48434,66564.8098443242,12800.9249700624
"MHL",2041,48779,66094.015867484,12710.3876668238
"MHL",2042,49109,67991.6104990938,12828.605754546
"MHL",2043,49431,69915.6399830066,12947.3407375938
"MHL",2044,49737,69485.4936968454,12867.6840179343
"MHL",2045,50023,71467.1251224437,12994.0227495352
"MHL",2046,50294,71082.0376188014,12924.0068397821
"MHL",2047,50553,70717.8604632762,12857.7928115048
"MHL",2048,50791,72768.7976216259,12994.4281467189
"MHL",2049,51008,72459.2220828105,12939.1468005019
"MHL",2050,51211,71078.4792329773,11423.3270195856
"FSM",1990,98603,24340.0302222042,69125.6858310599
"FSM",1991,100427,24395.8298067253,71235.8230356378
"FSM",1992,102893,25521.6584218557,73620.1685245838
"FSM",1993,106030,26483.0708290107,75525.7945864378
"FSM",1994,108844,26294.5132483187,76935.7980228584
"FSM",1995,110328,26430.2806177942,79290.8418533826
"FSM",1996,110785,26564.968181613,80678.7922552692
"FSM",1997,111133,25500.9763076674,81406.9628283228
"FSM",1998,111406,24235.6785092365,80462.4526506651
"FSM",1999,111539,24206.7796914084,80366.5085754758
"FSM",2000,111709,22988.2999579264,79501.2040211621
"FSM",2001,111948,22939.2217815414,79331.4753278308
"FSM",2002,111992,22930.2093006643,79300.3071647975
"FSM",2003,111805,22968.5613344663,79432.9412816958
"FSM",2004,111438,23044.2039519733,79694.538667241
"FSM",2005,110940,22931.3142239048,78348.6569316748
"FSM",2006,110301,23064.1607963663,78802.5493875849
"FSM",2007,109532,22048.3511667823,78607.1650293978
"FSM",2008,108704,22004.7100382691,77494.8483956432
"FSM",2009,107868,22175.2512329885,78095.4499944376
"FSM",2010,107588,22232.9627839536,78298.6950217496
"FSM",2011,107887,21958.1599265899,76376.2084403125
"FSM",2012,108232,21888.1661615788,76132.7518663612
"FSM",2013,108609,22023.9574989181,77562.6329309726
"FSM",2014,109024,21940.123275609,77267.3906662753
"FSM",2015,109462,21852.3323162376,76958.2138093585
"FSM",2016,109925,22924.7214009552,77370.9347282238
"FSM",2017,110430,23037.2181472426,78710.4953364122
"FSM",2018,110929,22933.5881509795,78356.4261825131
"FSM",2019,111379,23056.4109930956,79736.7546844558
"FSM",2020,112106,24084.3487413698,79960.0378213477
"FSM",2021,113131,24087.1202411364,80932.7240102182
"FSM",2022,114164,23869.1706667601,80200.4134403139
"FSM",2023,115224,25046.8652364091,81883.9825036451
"FSM",2024,116300,24815.1332760103,81126.3972484953
"FSM",2025,117389,25990.5101840888,82784.5879937643
"FSM",2026,118472,25752.9205213046,82027.820919711
"FSM",2027,119544,26935.6889513485,83693.0335274041
"FSM",2028,120617,26696.0710347629,82948.506429442
"FSM",2029,121675,27885.7612492295,84618.8617217999
"FSM",2030,122704,27651.9102881732,83909.2450123875
"FSM",2031,123700,28860.1455133387,85618.4316895715
"FSM",2032,124662,28637.4356259325,84957.7256902665
"FSM",2033,125588,29620.6643946874,85039.9719718444
"FSM",2034,126475,30614.7459972327,85147.2623048033
"FSM",2035,127323,30410.8448591378,84580.162264477
"FSM",2036,128139,31419.0059232552,84736.1068839307
"FSM",2037,128917,31229.3956576712,84224.7337434163
"FSM",2038,129650,32256.0740455071,84435.0173544157
"FSM",2039,130339,33297.78500679,84671.5104458374
"FSM",2040,130984,33133.817870885,84254.5654431075
"FSM",2041,131588,34197.6472018725,84544.1833601848
"FSM",2042,132154,34051.1827110795,84182.0905912799
"FSM",2043,132686,35135.5832567113,84515.3218877651
"FSM",2044,133179,36236.9442629844,84870.7378790951
"FSM",2045,133631,35830.0095037828,82974.7588508654
"FSM",2046,134048,36949.4509429458,83373.1200763905
"FSM",2047,134436,36842.8099616174,83132.4942723675
"FSM",2048,134800,37982.1958456973,83560.8308605341
"FSM",2049,135139,38834.0893450447,82404.0432443632
"FSM",2050,135457,38742.9221081229,82210.5908147973
"NRU",1990,9598,8439.25817878725,0
"NRU",1991,9902,8180.16562310644,0
"NRU",1992,10129,9872.64290650607,0
"NRU",1993,10226,9778.99471934285,0
"NRU",1994,10274,9733.30737784699,0
"NRU",1995,10316,9693.67972082202,0
"NRU",1996,10345,9666.50555824069,0
"NRU",1997,10363,9649.71533339767,0
"NRU",1998,10377,9636.69654042594,0
"NRU",1999,10383,9631.12780506597,0
"NRU",2000,10377,9636.69654042594,0
"NRU",2001,10363,9649.71533339767,0
"NRU",2002,10351,9660.90232827746,0
"NRU",2003,10344,9667.44006187162,0
"NRU",2004,10335,9675.85873246251,0
"NRU",2005,10318,9691.80073657686,0
"NRU",2006,10294,9714.3967359627,0
"NRU",2007,10267,9739.94350832765,0
"NRU",2008,10243,9762.76481499561,0
"NRU",2009,10233,9772.30528681716,0
"NRU",2010,10241,9764.67141880676,0
"NRU",2011,10283,9724.78848585043,0
"NRU",2012,10444,9574.87552661815,0
"NRU",2013,10694,11314.7559379091,0
"NRU",2014,10940,11060.3290676417,0
"NRU",2015,11185,10818.059901654,0
"NRU",2016,11437,10579.6974731136,0
"NRU",2017,11682,10357.8154425612,0
"NRU",2018,11924,10147.6014760148,0
"NRU",2019,12132,9973.62347510716,0
"NRU",2020,12315,9825.4161591555,0
"NRU",2021,12511,9671.48908960115,0
"NRU",2022,12668,9551.62614461636,0
"NRU",2023,12780,9467.9186228482,0
"NRU",2024,12884,9391.49332505433,0
"NRU",2025,12979,9322.75213806919,0
"NRU",2026,13063,9262.80333767128,0
"NRU",2027,13141,9207.82284453238,0
"NRU",2028,13213,9157.64777113449,0
"NRU",2029,13286,9107.33102513924,0
"NRU",2030,13358,9058.24225183411,0
"NRU",2031,13428,9011.0217456062,0
"NRU",2032,13498,8964.29100607497,0
"NRU",2033,13570,10611.6433308769,0
"NRU",2034,13643,10554.8632998607,0
"NRU",2035,13719,10496.3918652963,0
"NRU",2036,13794,10439.3214441061,0
"NRU",2037,13868,10383.6169599077,0
"NRU",2038,13944,10327.0223752151,0
"NRU",2039,14022,10269.5763799743,0
"NRU",2040,14097,10214.9393487976,0
"NRU",2041,14172,10160.8806096528,0
"NRU",2042,14245,10108.8101088101,0
"NRU",2043,14318,8450.90096382176,0
"NRU",2044,14386,8410.95509523147,0
"NRU",2045,14451,8373.1229672687,0
"NRU",2046,14513,8337.3527182526,0
"NRU",2047,14563,8308.72759733571,0
"NRU",2048,14614,8279.73176406186,0
"NRU",2049,14656,8256.00436681223,0
"NRU",2050,14695,8234.09322898945,0
"MNP",1990,48002,33248.6146410566,3499.8541727428
"MNP",1991,48302,39046.0022359323,4761.70758974784
"MNP",1992,48128,42885.6382978723,4986.70212765957
"MNP",1993,47948,46925.8363226829,5213.98181363143
"MNP",1994,47780,54248.6395981582,6781.07994976978
"MNP",1995,48717,57474.8034566989,6896.97641480387
"MNP",1996,53367,58594.2623718778,6633.31272134465
"MNP",1997,60817,57089.3006889521,6116.71078810201
"MNP",1998,68501,56845.8854615261,6744.42708865564
"MNP",1999,76237,54409.2763356376,6243.68744835185
"MNP",2000,80338,53250.0186711145,6012.09888222261
"MNP",2001,79479,55486.3548861963,6165.15054291071
"MNP",2002,77162,55441.7977761074,6259.55781343148
"MNP",2003,74623,54768.6370153974,5387.07905069483
"MNP",2004,71898,53339.4531141339,5424.35116414921
"MNP",2005,69025,53777.6168055052,5563.20173850054
"MNP",2006,66060,52558.2803511959,5631.24432334242
"MNP",2007,63050,51387.7874702617,5709.75416336241
"MNP",2008,60032,49373.6673773987,4747.46801705757
"MNP",2009,57056,50056.0852495794,4907.45933819405
"MNP",2010,54087,48921.1825392423,4991.9574019635
"MNP",2011,52520,50380.8073115004,5140.89870525514
"MNP",2012,52359,50535.724517275,5156.7065833954
"MNP",2013,52141,50747.012907309,5178.2666231948
"MNP",2014,51856,53031.4717679728,5303.14717679729
"MNP",2015,51514,53383.5462204449,5338.35462204449
"MNP",2016,51133,53781.3153931903,5378.13153931903
"MNP",2017,50729,54209.6236866487,5420.96236866487
"MNP",2018,50304,56774.8091603053,5566.15776081425
"MNP",2019,49858,57282.6828192065,5615.94929600064
"MNP",2020,49587,57595.7408191663,5646.64125678101
"MNP",2021,49481,56688.4258604313,4446.15104787696
"MNP",2022,49551,56608.3429194164,4439.8700328954
"MNP",2023,49796,56329.8256888103,4418.02554422042
"MNP",2024,50025,58210.8945527236,4477.76111944028
"MNP",2025,50255,57944.4831360064,4457.26793353895
"MNP",2026,50470,57697.6421636616,4438.28016643551
"MNP",2027,50668,57472.171784953,4420.93629115023
"MNP",2028,50859,57256.3361450284,4404.33354961757
"MNP",2029,51028,59202.790624755,4468.13514149095
"MNP",2030,51178,59029.2703896205,4455.03927468834
"MNP",2031,51313,58873.9695593709,4443.31845731101
"MNP",2032,51428,58742.319359104,4433.38259313992
"MNP",2033,51525,58631.7321688501,4425.03639010189
"MNP",2034,51605,58540.839065982,4418.17653328166
"MNP",2035,51666,58471.7222157705,4412.96016722796
"MNP",2036,51712,58419.7091584158,4409.03465346535
"MNP",2037,51736,58392.6086284212,4406.98933044688
"MNP",2038,51736,58392.6086284212,4406.98933044688
"MNP",2039,51722,58408.4142144542,4408.18220486447
"MNP",2040,51682,58453.6202159359,4411.5939785612
"MNP",2041,51618,55407.0285559301,3196.5593397652
"MNP",2042,51528,55503.8037571806,3202.14252445272
"MNP",2043,51410,55631.2001556118,3209.49231666991
"MNP",2044,51272,55780.9330628803,3218.13075362771
"MNP",2045,51111,53882.7258320127,3169.57210776545
"MNP",2046,50931,54073.1578017318,3180.77398833716
"MNP",2047,50735,54282.0538090076,3193.06198876515
"MNP",2048,50518,52456.550140544,3147.39300843264
"MNP",2049,50288,52696.4683423481,3161.78810054088
"MNP",2050,50050,52947.0529470529,3176.82317682318
"PLW",1990,15293,11508.5333158962,5231.15150722553
"PLW",1991,15640,11253.1969309463,5115.0895140665
"PLW",1992,16004,10997.2506873282,4998.75031242189
"PLW",1993,16380,12454.2124542125,5189.25518925519
"PLW",1994,16770,12164.5796064401,5068.5748360167
"PLW",1995,17209,11854.2623046081,4939.27596025336
"PLW",1996,17732,13196.4809384164,5075.56959169862
"PLW",1997,18297,12788.9818002951,4918.83915395967
"PLW",1998,18852,12412.4761298536,4774.02928071292
"PLW",1999,19380,12745.0980392157,5882.35294117647
"PLW",2000,19726,12521.5451688127,5779.17469329819
"PLW",2001,19828,14121.4444220295,6052.04760944119
"PLW",2002,19851,14105.0828673618,6045.03551458365
"PLW",2003,19880,14084.5070422535,6036.21730382294
"PLW",2004,19907,14065.4041292008,6028.03034108605
"PLW",2005,19831,14119.3081539005,6051.13206595734
"PLW",2006,19619,14271.8793006779,6116.51970029053
"PLW",2007,19366,16265.6201590416,6506.24806361665
"PLW",2008,19102,15705.1617631662,5235.05392105539
"PLW",2009,18826,15935.4084776373,5311.8028258791
"PLW",2010,18540,16181.2297734628,5393.74325782093
"PLW",2011,18240,18421.052631579,5756.57894736842
"PLW",2012,17946,18722.8351721832,5850.88599130726
"PLW",2013,17805,18871.1036225779,5897.2198820556
"PLW",2014,17796,18880.6473364801,5900.20229265003
"PLW",2015,17794,21018.3207822862,6181.85905361358
"PLW",2016,17816,20992.3664122137,6174.22541535698
"PLW",2017,17837,20014.5764422268,4709.31210405337
"PLW",2018,17864,22167.4876847291,4926.10837438424
"PLW",2019,17916,22103.1480241125,4911.81067202501
"PLW",2020,17972,22034.2755397285,4896.50567549521
"PLW",2021,18024,21970.7057256991,4882.37905015535
"PLW",2022,18055,24203.821656051,5095.54140127388
"PLW",2023,18058,24199.8006423746,5094.69487207886
"PLW",2024,18051,24209.1850866988,5096.67054456817
"PLW",2025,18044,26601.6404344935,5320.32808689869
"PLW",2026,18031,26620.8196994066,5324.16393988132
"PLW",2027,18011,26650.3803231359,5330.07606462717
"PLW",2028,17988,29186.1240827218,5559.26173004225
"PLW",2029,17955,29239.7660818713,5569.47925368978
"PLW",2030,17919,29298.5099614934,5580.66856409398
"PLW",2031,17883,29357.4903539675,5591.90292456523
"PLW",2032,17843,32057.3894524463,5828.61626408115
"PLW",2033,17798,32138.4425216316,5843.35318575121
"PLW",2034,17744,32236.2488728584,5861.13615870153
"PLW",2035,17688,31094.5273631841,4240.16282225237
"PLW",2036,17629,31198.593227069,4254.35362187305
"PLW",2037,17570,34035.2874217416,4439.38531587934
"PLW",2038,17506,34159.7166685708,4455.61521763967
